,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Address,City,State,Latitude,Longitude,TotalGHGEmissions,GHGEmissionsIntensity,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,LargestPropertyUseTypeGFA
405,527,2016,NonResidential,Warehouse,Northwest Corporate Park,2738100355,2,GREATER DUWAMISH,1967,1.0,2.0,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,373072.1875,1272922.0,1562.23999,156224.0,False,Compliant,5900 4th Ave S,Seattle,WA,47.54983,-122.32858,17.17,0.19,20000.0,87.0,70000.0
406,528,2016,NonResidential,Retail Store,Oregon Tile & Marble,2738100425,2,GREATER DUWAMISH,1966,1.0,1.0,50200,0,50200,Retail Store,Retail Store,no information,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,148728.2969,507461.0,5400.0,540000.0,False,Compliant,5930 6th Ave. South,Seattle,WA,47.55032,-122.32614,32.22,0.64,19112.4,85.2,50200.0
407,529,2016,NonResidential,Small- and Mid-Sized Office,Ballard Building,2767701055,6,BALLARD,1925,1.0,6.0,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,Retail Store,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,841456.8125,2871051.0,18871.4707,1887147.0,False,Compliant,2208 NW Market Street,Seattle,WA,47.66891,-122.38528000000001,120.24,1.28,24744.0,68.2,53993.0
408,530,2016,NonResidential,Warehouse,Magnum Building,2767702765,6,BALLARD,1941,1.0,2.0,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,3.599999905,4.3000001910000005,6.599999905,7.400000095,227566.7031,272913.6875,0.0,25031.90039,85409.0,1421.580078,142158.0,False,Compliant,5422 Shilshole Avenue NW,Seattle,WA,47.66724,-122.38553,8.15,0.13,34262.0,100.0,63240.0
409,532,2016,NonResidential,Other,Ballard Blocks I,2768303229,6,BALLARD,2008,1.0,5.0,322869,182454,140415,"Parking, Retail Store",Parking,Retail Store,130.6999969,134.8000031,308.39999389999997,312.7000122,17085344.0,17628306.0,0.0,3138366.25,10708106.0,63772.37891,6377238.0,False,Compliant,1416 NW 46th ST,Seattle,WA,47.66233,-122.3748,413.35,1.28,130744.0,69.8,182454.0
410,533,2016,NonResidential,Self-Storage Facility,08168-Queen Anne/Magnolia,2770603715,7,MAGNOLIA / QUEEN ANNE,1988,1.0,4.0,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,Parking,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,136440.0,465533.0,0.0,0.0,False,Compliant,3000 15th Ave West,Seattle,WA,47.64676,-122.37581000000002,3.25,0.02,8800.0,54.6,130293.0
411,534,2016,NonResidential,Warehouse,Nickerson Street Self  Storage,2770605769,7,MAGNOLIA / QUEEN ANNE,1997,1.0,4.0,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,216689.0,739343.0,3845.999756,384600.0,False,Compliant,1300 W. Nickerson Street,Seattle,WA,47.65567,-122.37478,25.58,0.24,40083.4,94.0,106041.0
412,536,2016,NonResidential,Self-Storage Facility,Magnolia Bridge Self Storage,2771604950,7,MAGNOLIA / QUEEN ANNE,1956,1.0,3.0,94470,0,94470,Self-Storage Facility,Self-Storage Facility,no information,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,126863.7031,432859.0,5679.380371,567938.0,False,Compliant,1900 15th Ave W.,Seattle,WA,47.636340000000004,-122.3754,33.18,0.35,25723.4,67.2,94470.0
413,538,2016,NonResidential,Large Office,Fifth and Jackson,5247801292,2,DOWNTOWN,2002,1.0,10.0,181694,38186,143508,"Office, Other, Parking",Office,Parking,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,2238565.5,7637985.0,0.0,0.0,False,Compliant,315 Fifth Avenue,Seattle,WA,47.59963,-122.32796,53.25,0.29,26946.0,88.0,150840.0
414,540,2016,NonResidential,Warehouse,NWCP-SEA Bldg K,5367201155,2,GREATER DUWAMISH,1966,1.0,1.0,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,117834.5,402051.0,0.0,0.0,False,Compliant,6136 6th Ave S,Seattle,WA,47.54769,-122.3251,2.8,0.12,3063.0,33.0,22780.0
415,543,2016,NonResidential,Distribution Center,Seattle Distribution Center Bldg A,5367204080,2,GREATER DUWAMISH,1967,1.0,1.0,124472,0,124472,"Distribution Center, Parking",Distribution Center,Parking,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,335860.8125,1145957.0,43188.04688,4318805.0,False,Compliant,6701-6795 E. Marginal Way S.,Seattle,WA,47.54187,-122.32713999999999,237.36,1.91,0.0,62.0,124423.0
416,774,2016,NonResidential,Large Office,Pacific Building,0942000590,7,DOWNTOWN,1970,1.0,22.0,227556,98556,129000,"Office, Parking",Office,Parking,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,2489278.75,8493419.0,0.0,0.0,False,Compliant,720 3RD AVE,Seattle,WA,47.60411,-122.33225,59.21,0.26,77887.79688,95.0,227556.0
417,544,2016,NonResidential,Distribution Center,Seattle Distribution Center Bldg B,5367204080,2,GREATER DUWAMISH,1967,1.0,1.0,50065,0,50065,"Distribution Center, Parking",Distribution Center,Parking,30.60000038,35.09999847,67.19999695,71.90000153,1529510.25,1751500.375,0.0,245094.0938,836261.0,6932.489745999999,693249.0,False,Compliant,6701-6797 E Marginal Way S.,Seattle,WA,47.54187,-122.32713999999999,42.65,0.85,0.0,72.0,49918.0
418,545,2016,NonResidential,Distribution Center,GLACIER NORTHWEST (6335 1st Ave S),5367204505,2,GREATER DUWAMISH,1969,1.0,1.0,57540,0,57540,Distribution Center,Distribution Center,no information,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,384226.5,1310981.0,12717.05957,1271706.0,False,Compliant,6335 1st Ave S,Seattle,WA,47.546209999999995,-122.33486,76.68,1.33,21054.2,26.0,57540.0
419,546,2016,NonResidential,Warehouse,NWCP-SEA Bldg A,5367204745,2,GREATER DUWAMISH,1966,1.0,1.0,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,18.0,18.0,56.5,56.5,1536998.25,1536998.25,0.0,450468.4063,1536998.0,0.0,0.0,False,Compliant,410 S Front Street,Seattle,WA,47.54853,-122.32813999999999,10.72,0.13,8052.0,49.0,85400.0
420,547,2016,NonResidential,Warehouse,NWCP-SEA Bldg B,5367204745,2,GREATER DUWAMISH,1966,1.0,1.0,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,9.300000191,9.5,29.29999924,29.79999924,519806.0938,528115.6875,0.0,152346.4063,519806.0,0.0,0.0,False,Compliant,6001 6th Ave S,Seattle,WA,47.54912,-122.32818999999999,3.62,0.06,20227.0,63.0,55700.0
421,548,2016,NonResidential,Small- and Mid-Sized Office,Resource Center,5367204756,2,GREATER DUWAMISH,1964,1.0,1.0,53250,0,53250,"Office, Parking",Office,Parking,34.0,33.40000153,77.19999695,75.30000305,1794187.25,1760992.25,0.0,307202.0,1048173.0,7460.140137,746014.0,False,Compliant,5933 6th Ave S,Seattle,WA,47.54965,-122.3278,46.93,0.88,0.0,96.0,52759.0
422,549,2016,NonResidential,Small- and Mid-Sized Office,400 Mercer Street,5457801420,7,MAGNOLIA / QUEEN ANNE,1987,1.0,6.0,78672,28427,50245,Office,Office,no information,27.70000076,28.20000076,79.30000305,79.80000305,2179719.75,2220030.5,0.0,553488.375,1888502.0,2912.170166,291217.0,False,Compliant,400 Mercer Street,Seattle,WA,47.624759999999995,-122.34843000000001,28.63,0.36,43925.4,98.0,78672.0
423,550,2016,NonResidential,Warehouse,21517-Seattle / Aurora AVE N,5687500005,5,NORTHWEST,1986,1.0,3.0,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,5.0,5.1999998089999995,13.0,13.10000038,325513.0,333622.5938,0.0,69699.0,237813.0,876.999939,87700.0,False,Compliant,11512 Aurora Avenue N,Seattle,WA,47.71286,-122.34421999999999,6.32,0.1,19188.0,89.0,64660.0
424,551,2016,NonResidential,Mixed Use Property,Richmark Label,6003500510,3,EAST,1927,1.0,2.0,75844,19928,55916,"Office, Other, Parking",Other,Office,64.80000305,66.40000153,193.1999969,194.8999939,3684188.5,3774978.5,0.0,998490.875,3406851.0,2773.369873,277337.0,False,Compliant,1110 East Pine Street,Seattle,WA,47.615520000000004,-122.31743999999999,38.48,0.51,28441.0,57.6,28442.0
425,552,2016,NonResidential,Distribution Center,South Seattle Distribution Center- 3800,6172900005,2,GREATER DUWAMISH,1968,1.0,1.0,161678,0,161678,Distribution Center,Distribution Center,no information,57.59999847,62.09999847,142.0,145.5,9357230.0,10093972.0,0.0,1855803.75,6332002.0,30252.27148,3025227.0,False,Compliant,3800 1st Avenue South,Seattle,WA,47.5701,-122.33341999999999,204.81,1.27,70166.6,25.0,162425.0
426,553,2016,NonResidential,Distribution Center,South Seattle Distribution Center- 3844,6172900010,2,GREATER DUWAMISH,1949,1.0,1.0,101101,0,101101,Distribution Center,Distribution Center,no information,215.60000609999997,211.10000609999997,676.5999756,662.5,21795830.0,21341708.0,0.0,6383133.0,21779250.0,165.7700043,16577.0,False,Compliant,3844 1ST AVE S,Seattle,WA,47.568740000000005,-122.33303000000001,152.71,1.51,34848.0,1.0,101101.0
427,554,2016,NonResidential,Distribution Center,South Seattle Distribution Center- 3601,6172900015,2,GREATER DUWAMISH,1980,1.0,1.0,52613,0,52613,Distribution Center,Distribution Center,no information,17.79999924,20.70000076,37.29999924,40.29999924,1061458.25,1231121.75,0.0,154710.5,527872.0,5335.860352000001,533586.0,False,Compliant,3601 2ND AVE S,Seattle,WA,47.57023,-122.33241000000001,32.02,0.61,20291.6,80.0,59504.0
428,555,2016,NonResidential,Other,Cascade Designs Inc. ( Yosemite ),6172900075,2,GREATER DUWAMISH,1940,1.0,1.0,56608,0,56608,"Office, Other",Other,Office,89.59999847,92.30000305,250.39999390000003,251.0,5094197.0,5246590.0,0.0,1246560.375,4253264.0,8409.324219,840932.0,False,Compliant,4000 1st Ave. South,Seattle,WA,47.56785,-122.33361000000001,74.31,1.31,11520.0,64.0,45340.0
429,556,2016,NonResidential,Refrigerated Warehouse,Charlies Produce,6172900230,2,GREATER DUWAMISH,1953,1.0,1.0,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,Office,170.0,167.3999939,525.5,515.2000122,17695420.0,17427156.0,0.0,5065566.0,17283711.0,4117.050293,411705.0,False,Compliant,4103 2nd Ave South,Seattle,WA,47.56637,-122.33273,142.36,1.37,4099.0,47.4,100000.0
430,557,2016,NonResidential,Supermarket / Grocery Store,Safeway 1845 - Greenwood Ave,6431500015,5,NORTHWEST,2003,1.0,1.0,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,284.5,291.5,620.2000122000001,627.5999756,14715262.0,15076756.0,0.0,2331899.75,7956442.0,67588.19531,6758820.0,False,Compliant,8704 Greenwood Ave N,Seattle,WA,47.69267,-122.35506000000001,414.43,7.12,0.0,41.0,51722.0
431,558,2016,NonResidential,Supermarket / Grocery Store,70500858 -- North Seattle,6632300290,5,NORTH,1980,1.0,1.0,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,no information,248.8000031,254.60000609999997,581.9000244,588.0,11054535.0,11311432.0,0.0,1998174.5,6817771.0,42367.62891,4236763.0,False,Compliant,1531 NE 145th Street,Seattle,WA,47.73315,-122.3105,272.54,4.66,12233.6,37.0,44431.0
432,561,2016,NonResidential,Large Office,Alley24,6849700145,7,LAKE UNION,2005,1.0,6.0,336700,124800,211900,"Office, Parking, Retail Store",Office,Parking,41.59999847,42.20000076,113.5,113.5,9058916.0,9200102.0,0.0,2308731.75,7877393.0,0.0,0.0,False,Compliant,221 Yale Avenue North,Seattle,WA,47.620290000000004,-122.33078,54.92,0.16,4569.0,95.0,217977.0
433,562,2016,NonResidential,Retail Store,011-Seattle,6849700205,7,LAKE UNION,1996,1.0,4.0,264008,159994,104014,Retail Store,Retail Store,no information,100.5,105.59999850000001,260.0,262.3999939,9937707.0,10443463.0,0.0,2141824.75,7307906.0,26297.99805,2629800.0,False,Compliant,222 Yale Ave. N.,Seattle,WA,47.62,-122.33027,190.61,0.72,14762.2,42.0,98863.0
434,563,2016,NonResidential,Small- and Mid-Sized Office,Darigold HQ,7132300370,3,Central,1914,1.0,2.0,62220,0,62220,"Office, Other - Services, Parking",Office,Parking,87.80000305,87.80000305,275.2999878,275.2999878,5444253.5,5444253.5,0.0,1591859.875,5431426.0,128.2700043,12827.0,False,Compliant,1130 Rainier Ave S,Seattle,WA,47.59367,-122.30957,38.55,0.62,13780.0,32.0,60676.0
435,564,2016,NonResidential,Small- and Mid-Sized Office,Poplar Building,7132800055,3,GREATER DUWAMISH,1970,1.0,1.0,65430,0,65430,"Office, Other",Office,Other,46.20000076,52.09999847,100.3000031,107.59999850000001,3181045.5,3586460.5,0.0,499939.4063,1705793.0,14752.519530000001,1475252.0,False,Compliant,900 Poplar Pl S.,Seattle,WA,47.59388,-122.31123999999998,90.24,1.38,8142.0,89.0,60732.0
436,565,2016,NonResidential,Large Office,Northcut Landing,7174800132,4,NORTHEAST,2006,1.0,3.0,102290,42440,59850,"Office, Parking",Office,Parking,72.40000153,73.0,223.6999969,224.3000031,6062770.5,6114351.5,0.0,1733053.0,5913177.0,1495.929932,149593.0,False,Compliant,4915 25th Ave NE,Seattle,WA,47.66517,-122.30186,49.17,0.48,18575.0,26.0,83715.0
437,566,2016,NonResidential,Other,Pike St,7234600985,3,Central,1926,1.0,3.0,80004,0,80004,Other,Other,no information,163.3999939,163.3999939,513.0,513.0,12232124.0,12232124.0,0.0,3585030.0,12232122.0,0.0,0.0,False,Compliant,1708 E Pike St,Seattle,WA,47.6144,-122.30982,85.28,1.07,39018.8,64.0,74864.0
438,568,2016,NonResidential,Warehouse,K2 and Iron Mountain (Seattle 4),7376600510,2,GREATER DUWAMISH,1991,1.0,2.0,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,24.79999924,27.10000038,48.90000153,51.29999924,8024064.5,8767252.0,0.0,1039884.313,3548085.0,44759.78906,4475979.0,False,Compliant,4201 6th Ave S,Seattle,WA,47.56407,-122.32765,262.45,0.81,60388.0,92.0,263528.0
439,569,2016,NonResidential,Mixed Use Property,Pacific Tower,2829600110,2,GREATER DUWAMISH,1932,1.0,14.0,304052,0,304052,"Medical Office, Office, Parking",Office,Parking,69.40000153,70.30000305,202.8999939,203.8000031,21027396.0,21290090.0,0.0,5522715.0,18843504.0,21838.90625,2183891.0,False,Compliant,1200 12th Avenue South,Seattle,WA,47.5928,-122.31598999999999,247.35,0.81,156487.0,66.0,218918.0
440,570,2016,NonResidential,Small- and Mid-Sized Office,Northwest Building,2902201000,4,LAKE UNION,1978,1.0,4.0,85385,31210,54175,"Data Center, Office, Parking",Office,Parking,91.40000153,92.5,287.0,290.2999878,4855036.5,4910799.5,0.0,1422929.625,4855036.0,0.0,0.0,False,Compliant,2323 Eastlake Ave E,Seattle,WA,47.640370000000004,-122.32626,33.85,0.4,25525.0,69.4,50235.0
441,571,2016,NonResidential,Distribution Center,Northwest Center Industries,2924049109,1,GREATER DUWAMISH,1989,1.0,2.0,98024,0,98024,"Distribution Center, Office",Distribution Center,Office,20.39999962,21.60000038,50.79999924,52.09999847,1988334.5,2109093.75,0.0,402414.0,1373037.0,6152.976074,615298.0,False,Compliant,7272 W. Marginal Way S.,Seattle,WA,47.53687,-122.33316,42.25,0.43,33712.0,94.0,63896.0
442,572,2016,NonResidential,Mixed Use Property,Bright Horizons,2925049094,7,LAKE UNION,1928,1.0,1.0,65000,15000,50000,"Office, Other, Parking",Office,Parking,86.80000305,91.90000153,203.5,208.8999939,2603931.25,2758081.75,0.0,472610.5,1612547.0,9913.839844,991384.0,False,Compliant,1275 Mercer St,Seattle,WA,47.62405,-122.33084,63.89,0.98,15000.0,67.2,20000.0
443,573,2016,NonResidential,Large Office,617 Eastlake,2925049098,7,LAKE UNION,1990,1.0,5.0,144573,66620,77953,"Office, Parking",Office,Parking,65.40000153,67.69999695,205.3000031,212.6999969,5135040.0,5318277.0,0.0,1504993.875,5135039.0,0.0,0.0,False,Compliant,617 Eastlake Ave E,Seattle,WA,47.62488,-122.33006999999999,35.8,0.25,66650.0,62.0,78521.0
444,574,2016,NonResidential,Retail Store,(71371A) NORTHGATE Macy's,2926049272,5,NORTH,1950,1.0,2.0,302812,0,302812,Retail Store,Retail Store,no information,24.10000038,25.70000076,63.90000153,65.5,7290824.5,7783388.0,0.0,1638420.25,5590290.0,17005.3418,1700534.0,False,Compliant,401 NE NORTHGATE WAY,Seattle,WA,47.70759,-122.3255,129.29,0.43,47620.6,97.0,302812.0
445,575,2016,NonResidential,Small- and Mid-Sized Office,Northway Square East,2926049277,5,NORTHWEST,1974,1.0,5.0,86400,0,86400,Office,Office,no information,116.09999850000001,118.5,231.1999969,232.0,9080022.0,9266020.0,0.0,1198616.625,4089680.0,49903.41016,4990341.0,False,Compliant,2150 N 107th ST,Seattle,WA,47.707440000000005,-122.33171000000002,293.55,3.4,43925.4,53.0,78200.0
446,576,2016,NonResidential,Other,Northgate Village,2926049468,5,NORTH,1969,0.0,2.0,98539,0,98539,Strip Mall,Strip Mall,no information,55.29999924,55.79999924,169.8000031,170.3000031,5450441.5,5502264.5,0.0,1543474.25,5266334.0,1841.069946,184107.0,False,Compliant,818-832 NE Northgate Way,Seattle,WA,47.7094,-122.31843,46.49,0.47,22369.0,74.4,98539.0
447,577,2016,NonResidential,Small- and Mid-Sized Office,NorthWay West Building,2926049490,5,NORTHWEST,1981,1.0,6.0,86483,0,86483,"Office, Parking",Office,Parking,73.59999847,76.69999695,231.0,241.0,6361236.5,6636482.5,0.0,1864371.5,6361236.0,0.0,0.0,False,Compliant,10700 Meridian Ave North,Seattle,WA,47.70732,-122.33278999999999,44.35,0.51,0.0,56.0,86483.0
448,578,2016,NonResidential,Distribution Center,Pacific Plumbing Supply,3024049016,1,DELRIDGE,1976,1.0,1.0,51600,0,51600,"Distribution Center, Office",Distribution Center,Office,21.79999924,23.20000076,55.90000153,57.40000153,1124543.125,1196293.25,0.0,239011.5938,815508.0,3090.35498,309035.0,False,Compliant,7115 W Marginal Way SW,Seattle,WA,47.53926,-122.34143,22.1,0.43,17200.0,75.0,34400.0
449,579,2016,NonResidential,Warehouse,Jones Stevedoring Seattle Building,3024049159,1,DELRIDGE,1968,1.0,1.0,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,15.80000019,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,384092.5938,1310524.0,9149.879883,914988.0,False,Compliant,7245 West Marginal Way SW,Seattle,WA,47.53689,-122.33847,57.73,0.41,17831.6,61.0,140520.0
450,580,2016,NonResidential,Large Office,PEMCO,3025049001,7,MAGNOLIA / QUEEN ANNE,1986,1.0,5.0,154029,62380,91649,"Office, Parking",Office,Parking,50.59999847,50.59999847,145.6999969,145.6999969,4636396.5,4636396.5,0.0,1190117.5,4060681.0,5757.149902,575715.0,False,Compliant,1300 Dexter Ave N,Seattle,WA,47.631159999999994,-122.34193,58.88,0.38,66288.0,95.0,91645.0
451,581,2016,NonResidential,Other,Meridian Medical Pavilion,3026049051,5,NORTHWEST,2005,1.0,3.0,161789,91935,69854,"Medical Office, Parking",Parking,Medical Office,99.69999695,101.0999985,312.5,317.10000610000003,6963616.5,7063953.5,0.0,2036226.75,6947606.0,160.1000061,16010.0,False,Compliant,11011 Meridian Ave N,Seattle,WA,47.708870000000005,-122.33493999999999,49.28,0.3,69854.0,51.4,91935.0
452,582,2016,NonResidential,Medical Office,McMurray Medical Building,3026049142,5,NORTHWEST,2005,1.0,3.0,63909,0,63909,"Medical Office, Retail Store",Medical Office,Retail Store,74.59999847,74.59999847,234.1999969,234.1999969,4765753.5,4765753.5,0.0,1396762.25,4765753.0,0.0,0.0,False,Compliant,1536 N. 115th Street,Seattle,WA,47.7126,-122.33782,33.22,0.52,3239.0,58.6,60670.0
453,583,2016,NonResidential,Warehouse,Iron Mountain,3126049011,5,NORTHWEST,1948,1.0,2.0,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,17.10000038,18.70000076,31.89999962,33.70000076,971155.625,1065308.875,0.0,111671.8984,381025.0,5901.310059,590131.0,False,Compliant,1201 N. 96th St.,Seattle,WA,47.69814,-122.34295,34.0,0.64,10033.0,75.6,46846.0
454,584,2016,NonResidential,Warehouse,Lenci Corporation,3224049045,1,GREATER DUWAMISH,1980,1.0,1.0,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,36.59999847,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,250591.0938,855017.0,9923.839844,992384.0,False,Compliant,428 S. Cloverdale,Seattle,WA,47.526959999999995,-122.32913,58.67,1.16,22846.8,14.0,50417.0
455,23854,2016,NonResidential,Restaurant,Pier 57,7666202435,7,DOWNTOWN,1900,1.0,1.0,43728,0,43728,Restaurant,Restaurant,no information,263.2000122,271.10000610000003,276.2999878,284.60000610000003,11508035.0,11854450.0,0.0,0.0,0.0,115080.3516,11508035.0,False,Compliant,1301 Alaskan Way,Seattle,WA,47.60613,-122.34115,611.19,13.98,6696.8,56.4,43728.0
456,585,2016,NonResidential,Medical Office,NWH Outpatient Medical Center,3226049177,5,NORTHWEST,1961,1.0,3.0,133298,0,133298,Medical Office,Medical Office,no information,117.3000031,120.3000031,305.10000610000003,308.2000122,15640994.0,16041286.0,0.0,3399819.0,11600182.0,40408.10156,4040810.0,False,Compliant,10330 Meridian Ave N,Seattle,WA,47.70449,-122.33272,295.48,2.22,37668.8,21.0,133298.0
457,586,2016,NonResidential,Retail Store,"SEATTLE, WA-0106",3226049481,5,NORTH,1965,1.0,2.0,168619,0,168619,Retail Store,Retail Store,no information,37.29999924,38.79999924,105.0,106.90000149999999,6455828.5,6718441.0,0.0,1599320.5,5456882.0,9989.459961,998946.0,False,Compliant,401 NE NORTHGATE WAY STE 475,Seattle,WA,47.70759,-122.3255,91.1,0.54,54371.6,78.0,173106.0
